millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,Kp_up,Ki_up,Kp_down,Ki_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
226898,11:49:16,ALTITUDE_HOLD,7.85,69.2,0.1000,0.0000,-0.0100,0.0120,1.5000,1.4800,1.7680,0.2120,1.600,0.100,3.100,1.500,0.600,1.4750,0.0000,0.0000,0.0000
226998,11:49:16,ALTITUDE_HOLD,7.85,69.2,0.1000,-0.0400,-0.0160,0.0144,1.5000,1.4760,1.7711,0.2257,1.600,0.100,3.100,1.500,0.600,1.4730,0.0000,0.0000,0.0000
227098,11:49:17,ALTITUDE_HOLD,7.80,66.7,0.1000,-0.0700,-0.0400,0.0186,1.5000,1.4690,1.7769,0.2715,1.600,0.100,3.100,1.500,0.600,1.4690,0.0000,0.0000,0.0000
227198,11:49:17,ALTITUDE_HOLD,7.80,66.7,0.1000,0.0400,-0.0100,0.0162,1.5000,1.4730,1.7795,0.2199,1.600,0.100,3.100,1.500,0.600,1.4730,0.0000,0.0000,0.0000
227298,11:49:17,ALTITUDE_HOLD,7.80,66.7,0.1000,-0.1100,-0.0360,0.0228,1.5000,1.4620,1.7854,0.2726,1.600,0.100,3.100,1.500,0.600,1.4620,0.0000,0.0000,0.0000
227398,11:49:17,ALTITUDE_HOLD,7.80,66.7,0.1000,0.0500,-0.0260,0.0198,1.5000,1.4670,1.7900,0.2523,1.600,0.100,3.100,1.500,0.600,1.4670,0.0000,0.0000,0.0000
227500,11:49:17,ALTITUDE_HOLD,7.80,66.7,0.1000,-0.0200,-0.0220,0.0210,1.5000,1.4650,1.7943,0.2482,1.600,0.100,3.100,1.500,0.600,1.4680,0.0000,0.0000,0.0000
227600,11:49:17,ALTITUDE_HOLD,7.91,73.0,0.1000,0.0000,-0.0080,0.0210,1.5000,1.4650,1.7972,0.2261,1.600,0.100,3.100,1.500,0.600,1.4650,0.0000,0.0000,0.0000
227700,11:49:17,ALTITUDE_HOLD,7.91,73.0,0.1000,-0.0600,-0.0280,0.0246,1.5000,1.4590,1.8025,0.2644,1.600,0.100,3.100,1.500,0.600,1.4640,0.0000,0.0000,0.0000
227800,11:49:17,ALTITUDE_HOLD,7.91,73.0,0.1000,0.0100,-0.0040,0.0240,1.5000,1.4600,1.8053,0.2253,1.600,0.100,3.100,1.500,0.600,1.4580,0.0000,0.0000,0.0000
227900,11:49:17,ALTITUDE_HOLD,7.91,73.0,0.1000,-0.0200,-0.0180,0.0252,1.5000,1.4580,1.8096,0.2501,1.600,0.100,3.100,1.500,0.600,1.4570,0.0000,0.0000,0.0000
228003,11:49:17,ALTITUDE_HOLD,7.91,73.0,0.1000,0.0000,-0.0140,0.0252,1.5000,1.4580,1.8135,0.2441,1.600,0.100,3.100,1.500,0.600,1.4570,0.0000,0.0000,0.0000
228103,11:49:18,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0200,-0.0180,0.0264,1.5000,1.4560,1.8179,0.2528,1.600,0.100,3.100,1.500,0.600,1.4560,0.0000,0.0000,0.0000
228203,11:49:18,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0100,-0.0080,0.0270,1.5000,1.4550,1.8214,0.2381,1.600,0.100,3.100,1.500,0.600,1.4560,0.0000,0.0000,0.0000
228303,11:49:18,ALTITUDE_HOLD,7.87,70.7,0.1000,0.0000,-0.0100,0.0270,1.5000,1.4550,1.8251,0.2417,1.600,0.100,3.100,1.500,0.600,1.4540,0.0000,0.0000,0.0000
228403,11:49:18,ALTITUDE_HOLD,7.87,70.7,0.1000,0.0300,0.0000,0.0252,1.5000,1.4580,1.8277,0.2231,1.600,0.100,3.100,1.500,0.600,1.4530,0.0000,0.0000,0.0000
228503,11:49:18,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0300,-0.0060,0.0270,1.5000,1.4550,1.8310,0.2359,1.600,0.100,3.100,1.500,0.600,1.4550,0.0000,0.0000,0.0000
228603,11:49:18,ALTITUDE_HOLD,7.87,70.3,0.1010,-0.0495,-0.0119,0.0300,1.5000,1.4500,1.8352,0.2506,1.600,0.100,3.100,1.500,0.600,1.4500,0.0000,0.0000,0.0000
228703,11:49:18,ALTITUDE_HOLD,7.87,70.3,0.1000,0.0200,-0.0059,0.0288,1.5000,1.4520,1.8387,0.2394,1.600,0.100,3.100,1.500,0.600,1.4520,0.0000,0.0000,0.0000
228805,11:49:18,ALTITUDE_HOLD,7.87,70.3,0.1000,-0.0400,-0.0139,0.0312,1.5000,1.4480,1.8432,0.2565,1.600,0.100,3.100,1.500,0.600,1.4460,0.0000,0.0000,0.0000
228905,11:49:18,ALTITUDE_HOLD,7.87,70.3,0.1000,-0.0700,-0.0339,0.0354,1.5000,1.4410,1.8501,0.2959,1.600,0.100,3.100,1.500,0.600,1.4450,0.0000,0.0000,0.0000
229005,11:49:18,ALTITUDE_HOLD,7.87,70.3,0.1000,0.0400,-0.0199,0.0330,1.5000,1.4450,1.8554,0.2702,1.600,0.100,3.100,1.500,0.600,1.4430,0.0000,0.0000,0.0000
229105,11:49:19,ALTITUDE_HOLD,7.85,69.4,0.1000,0.0000,-0.0100,0.0330,1.5000,1.4450,1.8597,0.2548,1.600,0.100,3.100,1.500,0.600,1.4370,0.0000,0.0000,0.0000
229205,11:49:19,ALTITUDE_HOLD,7.85,69.4,0.1000,-0.0900,-0.0320,0.0384,1.5000,1.4360,1.8667,0.2993,1.600,0.100,3.100,1.500,0.600,1.4440,0.0000,0.0000,0.0000
229308,11:49:19,ALTITUDE_HOLD,7.85,69.4,0.1000,0.1000,-0.0040,0.0324,1.5000,1.4460,1.8704,0.2453,1.600,0.100,3.100,1.500,0.600,1.4340,0.0000,0.0000,0.0000
229408,11:49:19,ALTITUDE_HOLD,7.85,69.4,0.1000,-0.1000,-0.0100,0.0384,1.5000,1.4360,1.8752,0.2650,1.600,0.100,3.100,1.500,0.600,1.4490,0.0000,0.0000,0.0000
229508,11:49:19,ALTITUDE_HOLD,7.85,69.4,0.1000,0.1000,0.0020,0.0324,1.5000,1.4460,1.8782,0.2365,1.600,0.100,3.100,1.500,0.600,1.4380,0.0000,0.0000,0.0000
229608,11:49:19,ALTITUDE_HOLD,7.82,67.6,0.1000,-0.1000,-0.0180,0.0384,1.5000,1.4360,1.8839,0.2786,1.600,0.100,3.100,1.500,0.600,1.4410,0.0000,0.0000,0.0000
229708,11:49:19,ALTITUDE_HOLD,7.82,67.6,0.1030,-0.0097,-0.0019,0.0390,1.5000,1.4350,1.8881,0.2543,1.600,0.100,3.100,1.500,0.600,1.4390,0.0000,0.0000,0.0000
229808,11:49:19,ALTITUDE_HOLD,7.82,67.6,0.1000,0.0400,-0.0139,0.0366,1.5000,1.4390,1.8932,0.2702,1.600,0.100,3.100,1.500,0.600,1.4320,0.0000,0.0000,0.0000
229908,11:49:19,ALTITUDE_HOLD,7.82,67.6,0.1000,-0.1300,-0.0199,0.0444,1.5000,1.4260,1.8996,0.2929,1.600,0.100,3.100,1.500,0.600,1.4420,0.0000,0.0000,0.0000
230008,11:49:19,ALTITUDE_HOLD,7.82,67.6,0.1000,0.1700,-0.0059,0.0342,1.5000,1.4430,1.9036,0.2546,1.600,0.100,3.100,1.500,0.600,1.4330,0.0000,0.0000,0.0000
230108,11:49:20,ALTITUDE_HOLD,7.85,69.2,0.1000,-0.0100,0.0121,0.0348,1.5000,1.4420,1.9059,0.2270,1.600,0.100,3.100,1.500,0.600,1.4330,0.0000,0.0000,0.0000
230208,11:49:20,ALTITUDE_HOLD,7.85,69.2,0.1010,0.0594,0.0259,0.0312,1.5000,1.4480,1.9064,0.1992,1.600,0.100,3.100,1.500,0.600,1.4480,0.0000,0.0000,0.0000
230308,11:49:20,ALTITUDE_HOLD,7.85,69.2,0.1000,-0.0400,0.0099,0.0336,1.5000,1.4440,1.9088,0.2288,1.600,0.100,3.100,1.500,0.600,1.4440,0.0000,0.0000,0.0000
230408,11:49:20,ALTITUDE_HOLD,7.85,69.2,0.1000,0.0300,0.0419,0.0318,1.5000,1.4470,1.9078,0.1746,1.600,0.100,3.100,1.500,0.600,1.4470,0.0000,0.0000,0.0000
230508,11:49:20,ALTITUDE_HOLD,7.85,69.2,0.1000,-0.0800,-0.0081,0.0366,1.5000,1.4390,1.9123,0.2628,1.600,0.100,3.100,1.500,0.600,1.4390,0.0000,0.0000,0.0000
230611,11:49:20,ALTITUDE_HOLD,7.62,56.6,0.1000,0.0000,-0.0061,0.0366,1.5000,1.4390,1.9165,0.2600,1.600,0.100,3.100,1.500,0.600,1.4490,0.0000,0.0000,0.0000
230711,11:49:20,ALTITUDE_HOLD,7.62,56.6,0.1000,0.1500,0.0120,0.0276,1.5000,1.4540,1.9181,0.2168,1.600,0.100,3.100,1.500,0.600,1.4400,0.0000,0.0000,0.0000
230811,11:49:20,ALTITUDE_HOLD,7.62,56.6,0.1000,-0.1400,-0.0080,0.0360,1.5000,1.4400,1.9225,0.2626,1.600,0.100,3.100,1.500,0.600,1.4500,0.0000,0.0000,0.0000
230911,11:49:20,ALTITUDE_HOLD,7.62,56.6,0.1000,0.1200,0.0100,0.0288,1.5000,1.4520,1.9244,0.2225,1.600,0.100,3.100,1.500,0.600,1.4430,0.0000,0.0000,0.0000
231011,11:49:20,ALTITUDE_HOLD,7.62,56.6,0.1000,0.0400,0.0340,0.0264,1.5000,1.4560,1.9236,0.1802,1.600,0.100,3.100,1.500,0.600,1.4400,0.0000,0.0000,0.0000
231111,11:49:21,ALTITUDE_HOLD,7.77,65.1,0.1030,-0.0583,0.0223,0.0300,1.5000,1.4500,1.9244,0.2047,1.600,0.100,3.100,1.500,0.600,1.4500,0.0000,0.0000,0.0000
231211,11:49:21,ALTITUDE_HOLD,7.77,65.1,0.1010,-0.0891,-0.0255,0.0354,1.5000,1.4410,1.9305,0.2904,1.600,0.100,3.100,1.500,0.600,1.4410,0.0000,0.0000,0.0000
231311,11:49:21,ALTITUDE_HOLD,7.77,65.1,0.1000,0.1300,0.0285,0.0276,1.5000,1.4540,1.9304,0.1916,1.600,0.100,3.100,1.500,0.600,1.4540,0.0000,0.0000,0.0000
231411,11:49:21,ALTITUDE_HOLD,7.77,65.1,0.1030,-0.0388,-0.0032,0.0300,1.5000,1.4500,1.9339,0.2466,1.600,0.100,3.100,1.500,0.600,1.4500,0.0000,0.0000,0.0000
231511,11:49:21,ALTITUDE_HOLD,7.77,65.1,0.1000,-0.1000,-0.0312,0.0360,1.5000,1.4400,1.9406,0.3016,1.600,0.100,3.100,1.500,0.600,1.4400,0.0000,0.0000,0.0000
231611,11:49:21,ALTITUDE_HOLD,7.95,75.0,0.1000,0.1300,0.0064,0.0282,1.5000,1.4530,1.9428,0.2291,1.600,0.100,3.100,1.500,0.600,1.4530,0.0000,0.0000,0.0000
231711,11:49:21,ALTITUDE_HOLD,7.95,75.0,0.1000,-0.0900,0.0062,0.0336,1.5000,1.4440,1.9455,0.2383,1.600,0.100,3.100,1.500,0.600,1.4440,0.0000,0.0000,0.0000
231811,11:49:21,ALTITUDE_HOLD,7.95,75.0,0.1000,0.1600,0.0122,0.0240,1.5000,1.4600,1.9467,0.2135,1.600,0.100,3.100,1.500,0.600,1.4600,0.0000,0.0000,0.0000
231913,11:49:21,ALTITUDE_HOLD,7.95,75.0,0.1000,-0.0100,0.0180,0.0246,1.5000,1.4590,1.9473,0.2053,1.600,0.100,3.100,1.500,0.600,1.4550,0.0000,0.0000,0.0000
232013,11:49:21,ALTITUDE_HOLD,7.95,75.0,0.1000,-0.0200,0.0340,0.0258,1.5000,1.4570,1.9465,0.1815,1.600,0.100,3.100,1.500,0.600,1.4630,0.0000,0.0000,0.0000
232113,11:49:22,ALTITUDE_HOLD,7.77,64.9,0.1000,0.0900,0.0260,0.0204,1.5000,1.4660,1.9460,0.1856,1.600,0.100,3.100,1.500,0.600,1.4570,0.0000,0.0000,0.0000
232213,11:49:22,ALTITUDE_HOLD,7.77,64.9,0.1000,-0.1000,0.0240,0.0264,1.5000,1.4560,1.9462,0.1985,1.600,0.100,3.100,1.500,0.600,1.4600,0.0000,0.0000,0.0000
232316,11:49:22,ALTITUDE_HOLD,7.77,64.9,0.1000,0.0700,0.0060,0.0222,1.5000,1.4630,1.9478,0.2207,1.600,0.100,3.100,1.500,0.600,1.4530,0.0000,0.0000,0.0000
232416,11:49:22,ALTITUDE_HOLD,7.77,64.9,0.1000,-0.0900,-0.0100,0.0276,1.5000,1.4540,1.9516,0.2553,1.600,0.100,3.100,1.500,0.600,1.4590,0.0000,0.0000,0.0000
232516,11:49:22,ALTITUDE_HOLD,7.77,64.9,0.1000,0.0500,0.0040,0.0246,1.5000,1.4590,1.9536,0.2283,1.600,0.100,3.100,1.500,0.600,1.4530,0.0000,0.0000,0.0000
232616,11:49:22,ALTITUDE_HOLD,7.53,51.9,0.1000,-0.0600,-0.0260,0.0282,1.5000,1.4530,1.9591,0.2826,1.600,0.100,3.100,1.500,0.600,1.4630,0.0000,0.0000,0.0000
232716,11:49:22,ALTITUDE_HOLD,7.53,51.9,0.1000,-0.0100,-0.0080,0.0288,1.5000,1.4520,1.9627,0.2552,1.600,0.100,3.100,1.500,0.600,1.4650,0.0000,0.0000,0.0000
232816,11:49:22,ALTITUDE_HOLD,7.53,51.9,0.1020,0.0000,-0.0220,0.0288,1.5000,1.4520,1.9679,0.2781,1.600,0.100,3.100,1.500,0.600,1.4520,0.0000,0.0000,0.0000
232916,11:49:22,ALTITUDE_HOLD,7.53,51.9,0.1000,0.2100,0.0380,0.0162,1.5000,1.4730,1.9657,0.1617,1.600,0.100,3.100,1.500,0.600,1.4730,0.0000,0.0000,0.0000
233016,11:49:22,ALTITUDE_HOLD,7.53,51.9,0.1000,-0.1600,-0.0040,0.0258,1.5000,1.4570,1.9687,0.2446,1.600,0.100,3.100,1.500,0.600,1.4570,0.0000,0.0000,0.0000
233116,11:49:23,ALTITUDE_HOLD,7.83,68.3,0.1000,0.1300,0.0340,0.0180,1.5000,1.4700,1.9671,0.1711,1.600,0.100,3.100,1.500,0.600,1.4700,0.0000,0.0000,0.0000
233218,11:49:23,ALTITUDE_HOLD,7.83,68.3,0.1000,0.0300,0.0420,0.0162,1.5000,1.4730,1.9645,0.1552,1.600,0.100,3.100,1.500,0.600,1.4690,0.0000,0.0000,0.0000
233318,11:49:23,ALTITUDE_HOLD,7.83,68.3,0.1000,-0.0800,0.0260,0.0210,1.5000,1.4650,1.9640,0.1884,1.600,0.100,3.100,1.500,0.600,1.4730,0.0000,0.0000,0.0000
233418,11:49:23,ALTITUDE_HOLD,7.83,68.3,0.1000,0.0800,0.0000,0.0162,1.5000,1.4730,1.9657,0.2225,1.600,0.100,3.100,1.500,0.600,1.4700,0.0000,0.0000,0.0000
233518,11:49:23,ALTITUDE_HOLD,7.83,68.3,0.1000,0.0200,0.0360,0.0150,1.5000,1.4750,1.9636,0.1628,1.600,0.100,3.100,1.500,0.600,1.4750,0.0000,0.0000,0.0000
233621,11:49:23,ALTITUDE_HOLD,7.81,67.2,0.1000,-0.0300,0.0040,0.0168,1.5000,1.4720,1.9648,0.2170,1.600,0.100,3.100,1.500,0.600,1.4720,0.0000,0.0000,0.0000
233721,11:49:23,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0300,0.0040,0.0150,1.5000,1.4750,1.9659,0.2142,1.600,0.100,3.100,1.500,0.600,1.4780,0.0000,0.0000,0.0000
233821,11:49:23,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0900,0.0380,0.0096,1.5000,1.4840,1.9631,0.1509,1.600,0.100,3.100,1.500,0.600,1.4780,0.0000,0.0000,0.0000
233921,11:49:23,ALTITUDE_HOLD,7.81,67.2,0.1000,-0.0900,0.0040,0.0150,1.5000,1.4750,1.9642,0.2140,1.600,0.100,3.100,1.500,0.600,1.4860,0.0000,0.0000,0.0000
234021,11:49:23,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0000,0.0000,0.0150,1.5000,1.4750,1.9657,0.2206,1.600,0.100,3.100,1.500,0.600,1.4900,0.0000,0.0000,0.0000
234121,11:49:24,ALTITUDE_HOLD,7.95,75.0,0.1030,0.0194,0.0099,0.0138,1.5000,1.4770,1.9661,0.2029,1.600,0.100,3.100,1.500,0.600,1.4770,0.0000,0.0000,0.0000
234221,11:49:24,ALTITUDE_HOLD,7.95,75.0,0.1000,0.1200,0.0279,0.0066,1.5000,1.4890,1.9640,0.1623,1.600,0.100,3.100,1.500,0.600,1.4890,0.0000,0.0000,0.0000
234321,11:49:24,ALTITUDE_HOLD,7.95,75.0,0.1010,-0.0396,0.0020,0.0090,1.5000,1.4850,1.9647,0.2077,1.600,0.100,3.100,1.500,0.600,1.4850,0.0000,0.0000,0.0000
234421,11:49:24,ALTITUDE_HOLD,7.95,75.0,0.1000,0.0500,0.0300,0.0060,1.5000,1.4900,1.9623,0.1579,1.600,0.100,3.100,1.500,0.600,1.4900,0.0000,0.0000,0.0000
234523,11:49:24,ALTITUDE_HOLD,7.95,75.0,0.1000,0.0400,0.0380,0.0036,1.5000,1.4940,1.9589,0.1409,1.600,0.100,3.100,1.500,0.600,1.4870,0.0000,0.0000,0.0000
234623,11:49:24,ALTITUDE_HOLD,7.58,54.2,0.1000,-0.0700,0.0201,0.0078,1.5000,1.4870,1.9576,0.1761,1.600,0.100,3.100,1.500,0.600,1.4890,0.0000,0.0000,0.0000
234723,11:49:24,ALTITUDE_HOLD,7.58,54.2,0.1000,0.0700,0.0101,0.0036,1.5000,1.4940,1.9570,0.1853,1.600,0.100,3.100,1.500,0.600,1.4870,0.0000,0.0000,0.0000
234823,11:49:24,ALTITUDE_HOLD,7.58,54.2,0.1000,-0.0400,0.0100,0.0060,1.5000,1.4900,1.9566,0.1893,1.600,0.100,3.100,1.500,0.600,1.4930,0.0000,0.0000,0.0000
234925,11:49:24,ALTITUDE_HOLD,7.58,54.2,0.1000,0.0500,0.0100,0.0030,1.5000,1.4950,1.9559,0.1844,1.600,0.100,3.100,1.500,0.600,1.4930,0.0000,0.0000,0.0000
235025,11:49:24,ALTITUDE_HOLD,7.58,54.2,0.1000,0.0100,0.0040,0.0024,1.5000,1.4960,1.9557,0.1930,1.600,0.100,3.100,1.500,0.600,1.5020,0.0000,0.0000,0.0000
235125,11:49:25,ALTITUDE_HOLD,7.93,74.1,0.1020,0.0588,0.0298,-0.0012,1.5000,1.5020,1.9526,0.1457,1.600,0.100,3.100,1.500,0.600,1.5000,0.0000,0.0000,0.0000
235225,11:49:25,ALTITUDE_HOLD,7.93,74.1,0.1000,0.0000,0.0158,-0.0012,1.5000,1.5020,1.9509,0.1679,1.600,0.100,3.100,1.500,0.600,1.5010,0.0000,0.0000,0.0000
235325,11:49:25,ALTITUDE_HOLD,7.93,74.1,0.1000,0.0400,0.0318,-0.0036,1.5000,1.5060,1.9473,0.1381,1.600,0.100,3.100,1.500,0.600,1.5080,0.0000,0.0000,0.0000
235425,11:49:25,ALTITUDE_HOLD,7.93,74.1,0.1000,0.0200,0.0258,-0.0048,1.5000,1.5080,1.9443,0.1455,1.600,0.100,3.100,1.500,0.600,1.5100,0.0000,0.0000,0.0000
235525,11:49:25,ALTITUDE_HOLD,7.93,74.1,0.1020,0.0098,0.0257,-0.0054,1.5000,1.5090,1.9411,0.1443,1.600,0.100,3.100,1.500,0.600,1.5090,0.0000,0.0000,0.0000
235625,11:49:25,ALTITUDE_HOLD,7.84,68.9,0.1000,0.0500,0.0240,-0.0084,1.5000,1.5140,1.9379,0.1420,1.600,0.100,3.100,1.500,0.600,1.5140,0.0000,0.0000,0.0000
235725,11:49:25,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.1000,0.0040,-0.0024,1.5000,1.5040,1.9372,0.1835,1.600,0.100,3.100,1.500,0.600,1.5040,0.0000,0.0000,0.0000
235828,11:49:25,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.0300,-0.0100,-0.0006,1.5000,1.5010,1.9382,0.2089,1.600,0.100,3.100,1.500,0.600,1.5060,0.0000,0.0000,0.0000
235928,11:49:25,ALTITUDE_HOLD,7.84,68.9,0.1000,0.0500,-0.0040,-0.0036,1.5000,1.5060,1.9382,0.1945,1.600,0.100,3.100,1.500,0.600,1.5000,0.0000,0.0000,0.0000
236031,11:49:26,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.0500,-0.0160,-0.0006,1.5000,1.5010,1.9398,0.2186,1.600,0.100,3.100,1.500,0.600,1.5120,0.0000,0.0000,0.0000
236131,11:49:26,ALTITUDE_HOLD,7.94,74.5,0.1000,0.1600,0.0060,-0.0102,1.5000,1.5170,1.9381,0.1679,1.600,0.100,3.100,1.500,0.600,1.5040,0.0000,0.0000,0.0000
236234,11:49:26,ALTITUDE_HOLD,7.94,74.5,0.1010,-0.1683,-0.0077,0.0000,1.5000,1.5000,1.9389,0.2062,1.600,0.100,3.100,1.500,0.600,1.5170,0.0000,0.0000,0.0000
236334,11:49:26,ALTITUDE_HOLD,7.94,74.5,0.1000,0.1300,0.0243,-0.0078,1.5000,1.5130,1.9357,0.1422,1.600,0.100,3.100,1.500,0.600,1.5060,0.0000,0.0000,0.0000
236434,11:49:26,ALTITUDE_HOLD,7.94,74.5,0.1000,-0.0500,0.0043,-0.0048,1.5000,1.5080,1.9348,0.1789,1.600,0.100,3.100,1.500,0.600,1.5090,0.0000,0.0000,0.0000
236534,11:49:26,ALTITUDE_HOLD,7.94,74.5,0.1000,-0.0100,0.0123,-0.0042,1.5000,1.5070,1.9331,0.1669,1.600,0.100,3.100,1.500,0.600,1.5130,0.0000,0.0000,0.0000
236634,11:49:26,ALTITUDE_HOLD,7.91,72.8,0.1000,0.0900,-0.0017,-0.0096,1.5000,1.5160,1.9323,0.1805,1.600,0.100,3.100,1.500,0.600,1.5070,0.0000,0.0000,0.0000
236734,11:49:26,ALTITUDE_HOLD,7.91,72.8,0.1020,0.0490,0.0418,-0.0126,1.5000,1.5210,1.9268,0.1056,1.600,0.100,3.100,1.500,0.600,1.5080,0.0000,0.0000,0.0000
236834,11:49:26,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1600,-0.0162,-0.0030,1.5000,1.5050,1.9281,0.2139,1.600,0.100,3.100,1.500,0.600,1.5250,0.0000,0.0000,0.0000
236934,11:49:26,ALTITUDE_HOLD,7.91,72.8,0.1000,0.2400,0.0418,-0.0174,1.5000,1.5290,1.9222,0.0975,1.600,0.100,3.100,1.500,0.600,1.5070,0.0000,0.0000,0.0000
237034,11:49:27,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.2200,-0.0002,-0.0042,1.5000,1.5070,1.9218,0.1858,1.600,0.100,3.100,1.500,0.600,1.5280,0.0000,0.0000,0.0000
237136,11:49:27,ALTITUDE_HOLD,7.96,75.4,0.1000,0.1900,0.0198,-0.0156,1.5000,1.5260,1.9182,0.1352,1.600,0.100,3.100,1.500,0.600,1.5210,0.0000,0.0000,0.0000
237236,11:49:27,ALTITUDE_HOLD,7.96,75.4,0.1000,-0.0300,0.0040,-0.0138,1.5000,1.5230,1.9165,0.1632,1.600,0.100,3.100,1.500,0.600,1.5250,0.0000,0.0000,0.0000
237336,11:49:27,ALTITUDE_HOLD,7.96,75.4,0.1000,0.0100,0.0380,-0.0144,1.5000,1.5240,1.9112,0.1073,1.600,0.100,3.100,1.500,0.600,1.5220,0.0000,0.0000,0.0000
237436,11:49:27,ALTITUDE_HOLD,7.96,75.4,0.1000,0.0200,-0.0060,-0.0156,1.5000,1.5260,1.9103,0.1757,1.600,0.100,3.100,1.500,0.600,1.5210,0.0000,0.0000,0.0000
237539,11:49:27,ALTITUDE_HOLD,7.96,75.4,0.1030,0.0097,0.0399,-0.0162,1.5000,1.5270,1.9045,0.1006,1.600,0.100,3.100,1.500,0.600,1.5230,0.0000,0.0000,0.0000
237639,11:49:27,ALTITUDE_HOLD,7.85,69.6,0.1000,-0.0400,-0.0061,-0.0138,1.5000,1.5230,1.9037,0.1780,1.600,0.100,3.100,1.500,0.600,1.5220,0.0000,0.0000,0.0000
237739,11:49:27,ALTITUDE_HOLD,7.85,69.6,0.1000,0.0300,0.0059,-0.0156,1.5000,1.5260,1.9016,0.1557,1.600,0.100,3.100,1.500,0.600,1.5240,0.0000,0.0000,0.0000
237839,11:49:27,ALTITUDE_HOLD,7.85,69.6,0.1000,-0.0800,-0.0121,-0.0108,1.5000,1.5180,1.9017,0.1922,1.600,0.100,3.100,1.500,0.600,1.5310,0.0000,0.0000,0.0000
237939,11:49:27,ALTITUDE_HOLD,7.85,69.6,0.1000,0.0800,-0.0001,-0.0156,1.5000,1.5260,1.9001,0.1651,1.600,0.100,3.100,1.500,0.600,1.5220,0.0000,0.0000,0.0000
238039,11:49:28,ALTITUDE_HOLD,7.85,69.6,0.1030,0.0388,0.0058,-0.0180,1.5000,1.5300,1.8977,0.1517,1.600,0.100,3.100,1.500,0.600,1.5230,0.0000,0.0000,0.0000
238139,11:49:28,ALTITUDE_HOLD,7.81,67.2,0.1000,-0.0400,0.0058,-0.0156,1.5000,1.5260,1.8955,0.1554,1.600,0.100,3.100,1.500,0.600,1.5310,0.0000,0.0000,0.0000
238239,11:49:28,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0200,0.0038,-0.0168,1.5000,1.5280,1.8935,0.1564,1.600,0.100,3.100,1.500,0.600,1.5310,0.0000,0.0000,0.0000
238339,11:49:28,ALTITUDE_HOLD,7.81,67.2,0.1000,-0.0300,0.0138,-0.0150,1.5000,1.5250,1.8906,0.1430,1.600,0.100,3.100,1.500,0.600,1.5310,0.0000,0.0000,0.0000
238442,11:49:28,ALTITUDE_HOLD,7.81,67.2,0.1000,0.0400,0.0058,-0.0174,1.5000,1.5290,1.8883,0.1518,1.600,0.100,3.100,1.500,0.600,1.5250,0.0000,0.0000,0.0000
238542,11:49:28,ALTITUDE_HOLD,7.81,67.2,0.1000,-0.1200,-0.0260,-0.0102,1.5000,1.5170,1.8899,0.2143,1.600,0.100,3.100,1.500,0.600,1.5300,0.0000,0.0000,0.0000
238642,11:49:28,ALTITUDE_HOLD,7.83,68.5,0.1000,0.1400,0.0100,-0.0186,1.5000,1.5310,1.8870,0.1429,1.600,0.100,3.100,1.500,0.600,1.5150,0.0000,0.0000,0.0000
238742,11:49:28,ALTITUDE_HOLD,7.83,68.5,0.1000,-0.1300,-0.0200,-0.0108,1.5000,1.5180,1.8879,0.2035,1.600,0.100,3.100,1.500,0.600,1.5300,0.0000,0.0000,0.0000
238844,11:49:28,ALTITUDE_HOLD,7.83,68.5,0.1020,0.1078,0.0076,-0.0174,1.5000,1.5290,1.8854,0.1486,1.600,0.100,3.100,1.500,0.600,1.5240,0.0000,0.0000,0.0000
238944,11:49:28,ALTITUDE_HOLD,7.83,68.5,0.1000,0.0200,0.0036,-0.0186,1.5000,1.5310,1.8832,0.1528,1.600,0.100,3.100,1.500,0.600,1.5300,0.0000,0.0000,0.0000
239044,11:49:29,ALTITUDE_HOLD,7.83,68.5,0.1000,-0.0400,0.0196,-0.0162,1.5000,1.5270,1.8796,0.1307,1.600,0.100,3.100,1.500,0.600,1.5310,0.0000,0.0000,0.0000
239144,11:49:29,ALTITUDE_HOLD,7.88,71.2,0.1000,-0.0300,-0.0144,-0.0144,1.5000,1.5240,1.8796,0.1880,1.600,0.100,3.100,1.500,0.600,1.5170,0.0000,0.0000,0.0000
239244,11:49:29,ALTITUDE_HOLD,7.88,71.2,0.1000,-0.0100,0.0096,-0.0138,1.5000,1.5230,1.8773,0.1503,1.600,0.100,3.100,1.500,0.600,1.5240,0.0000,0.0000,0.0000
